195,45118,53228,45826,46856,48179,58136,54237,54021,32668,33442,43949,52913,32539,42310,34170,54801,30446,35311,47037,54515,33980,35445,36467,44339,58499,33724,31279,59016,43899,46226,35594,50518,56317,47189,45964,34583,54543,58646,47926,43701,43087,30303,39723,33852,44269,39641,53591,58843,52173,38883,47120,40563,50155,59148,42177,48474,51306,35437,34637,39509,47145,52446,36699,56306,50119,53411,42165,47019,49808,38232,45470,45167,36901,40819,54469,53597,57931,34434,35381,47182,53431,57178,45527,30321,40410,43641,35872,34926,45417,32197,30183,40218,52985,36149,36529,52742,33075,47620,45027,40847,33103,32002,50479
196,45358,49479,35126,32187,41483,50851,48322,58945,37406,41303,50605,30462,36312,38997,39312,56894,59868,58445,43964,49151,53898,40018,42034,50463,55132,43214,38347,48386,47728,51023,51606,36638,32538,49419,34994,33374,53942,37092,39174,35843,38615,48470,33352,34151,56112,47115,49245,51129,55102,42548,40818,48863,55296,57964,49404,49817,39084,56453,54158,58551,50181,51905,59793,45512,36858,35508,30087,55669,37596,37092,32992,56324,50149,34800,34696,35400,45580,58659,30008,40595,32548,59358,31710,34488,46767,56451,44407,43939,51785,45456,40718,39914,46396,54903,33843,37889,48354,42885,42363,55359,42633,53142,45547
197,41632,40215,57480,47104,40386,47389,32562,58943,49837,57596,37009,35443,50767,57315,39100,53309,34682,57521,44327,48366,44471,46059,52777,55852,38209,52458,33940,48281,59483,44267,51367,41409,35833,30828,58381,41982,58028,45272,55255,51955,41337,53871,43896,37005,50217,48343,58714,36258,42532,42261,35865,54498,30349,36417,44486,41828,47236,36386,30183,49208,40170,40762,33083,59852,42087,38315,46475,30425,49882,38946,31098,51208,39009,51026,45687,43051,31439,52790,53077,38291,38984,50488,31875,48749,56978,30997,58284,53528,45427,49908,50717,44892,46066,35694,45513,54573,58669,51218,54595,47877,56457,33404,31251
198,42108,30944,50084,59303,53373,35019,53122,54123,35796,58538,57883,34313,32713,43748,57330,57715,33913,31836,44528,50888,53284,32042,40296,33194,58111,47828,39092,57937,36362,51466,50119,54164,30546,40900,57435,52019,57794,59480,40370,59417,53242,35544,59678,49229,53662,42001,46919,30464,51774,43211,43643,57450,51879,51942,32014,32128,36322,57035,54946,46433,34833,53886,38737,32751,35655,44529,31458,39028,49940,36510,52567,46563,43410,35667,50817,54472,57594,57454,30105,40196,38970,48368,41491,33857,41188,45278,48617,57397,52816,32821,48552,45171,32888,33809,32967,35980,53905,32831,36083,40403,49370,50533,30658
199,55123,35548,55845,30342,37127,50904,42272,45084,32663,58744,53733,38084,40085,57436,52311,51047,59539,58330,36261,54491,54767,54186,34349,40174,31747,42429,53131,39406,35832,39141,34601,48515,40339,43565,37404,57370,36168,38939,58952,36528,35803,39664,38498,52857,44404,38668,33028,46052,41637,48962,41914,41431,55309,51031,47139,44734,57181,50677,52512,57254,35586,31203,57352,49176,42637,35102,47627,48635,36902,53009,44216,41367,51168,56571,52348,56092,39459,36797,41212,52926,46507,48075,57192,54350,56027,38812,32973,46818,55343,36904,38461,37151,45325,38547,31030,33778,46942,51572,50680,36108,45571,34581,45310
200,49228,40583,42198,48473,42383,51571,49280,59532,31109,40563,52979,33427,50626,41759,58486,59524,30258,35201,43808,45581,40967,41032,51229,59588,33283,36131,59922,41731,40036,35332,45297,47916,36100,54643,30712,44385,56516,50205,44956,49450,48873,52757,44253,53951,43085,45518,57331,37981,38276,53703,42229,49691,41071,45812,52234,43144,39836,31314,58751,37677,55007,59519,46612,33534,43794,43955,55364,38826,48923,43131,49433,30935,35374,46783,35452,39849,59051,49557,52859,47173,36503,48611,54636,34572,34256,51738,40916,55839,31762,32962,40134,55980,55094,34635,56263,41341,45031,42975,35417,45092,30027,51581,34832
201,36566,58932,35638,39872,40077,32633,36048,37739,58107,36662,44304,32954,53728,38019,35050,52436,48197,57710,55415,42263,30162,45641,35220,41295,33273,45427,48016,52504,42912,52897,36962,59911,45476,51903,42330,57241,45187,53141,37954,55003,33139,42700,34210,40431,55003,34375,43103,55338,40718,59426,39279,56862,52110,53932,58596,43913,49560,42905,47501,32348,41366,46000,51950,54262,49216,30881,37264,59018,49940,35837,55160,37705,42095,41871,41136,46431,56975,30052,50007,49633,54631,43047,59969,32531,51154,37539,34524,46382,36159,31449,36921,39893,44267,33042,41127,42585,51431,35894,43949,34939,39337,40193,42675
202,52127,56911,45750,31141,38553,43819,35882,35358,43048,52358,46952,57336,33487,45234,56418,32707,41347,52480,54008,33322,51491,58261,43253,56330,56441,30400,35271,40453,34218,48831,46612,42582,52488,44899,30379,45929,51424,51960,43163,43843,55275,31786,39927,43925,38475,54315,50778,33799,49779,56447,56293,59760,44754,46451,42216,55591,45517,53331,40979,57661,47531,41955,33659,55739,35860,43895,47423,54890,42565,58518,52109,32621,34927,30227,41046,53185,49338,38448,36475,46872,56634,50136,53842,58580,44909,44250,31590,45229,39231,31305,33982,58439,46043,45081,42029,31640,59136,49638,52491,42101,38268,43949,41057
203,52118,39704,55127,56842,30771,47784,38756,35856,39608,41694,43666,30574,44639,40637,39754,50839,31167,49522,33659,41706,53983,31199,47408,54205,42983,38147,35742,32754,47530,33098,34130,53815,34739,50739,46169,44126,59252,39001,41317,45008,52576,50225,37998,57052,59608,57358,54008,56885,47155,48647,45021,31331,32507,40701,42215,31254,34808,49967,53717,50899,56623,58902,33313,42514,46797,53769,32580,41068,50864,54551,39895,43845,43131,30733,36027,54470,38416,53645,51394,54336,58931,32597,57422,59895,44202,33815,56006,36279,48707,38551,39935,50171,46844,47667,57991,56008,37987,52749,56180,31600,42262,48787,45496
204,37051,54927,44317,39004,54473,52572,55503,36085,39071,46435,52001,31498,49812,43063,59810,35939,52223,39336,38935,30165,43342,36787,30613,55626,43576,51535,34252,39003,38750,45153,49630,55895,50802,40425,33183,37252,37367,30592,53232,40636,37243,32088,50033,39431,53860,53331,49966,57098,45094,49264,43787,50800,49504,40772,47742,42748,45584,48273,30411,41237,41160,40474,41349,56955,44561,34973,45137,57995,54332,46350,36902,47440,52863,35570,52052,42781,38378,43203,31057,51649,57927,48720,32575,50689,45942,48393,41314,32722,36801,54510,47353,42097,39962,39562,54604,40332,44794,52102,45315,30968,35108,50475,49167
205,35463,50455,41522,48510,44140,43611,55065,30767,54621,39302,48233,54381,46081,37691,42297,47615,34315,42400,49894,57841,34046,33177,42967,37153,36924,33625,48702,39481,35853,58340,35213,55128,55477,54066,43143,48024,43386,41535,54617,37135,43702,59506,49636,39138,40466,55247,41900,50652,33461,51765,58991,52506,50746,54961,50847,40412,46459,47551,47449,42850,37376,58149,43237,46214,54799,45201,39380,57070,44727,35143,58617,35820,43108,39450,30109,47454,57193,40946,54999,45205,51502,35644,52392,59729,33221,42561,49010,51400,43700,43705,43444,36189,50854,30951,50279,37346,34540,49978,50313,46494,32638,49646,48696
206,53991,43394,30748,40650,49982,38190,35454,48655,50496,45463,52425,32980,42133,30744,54345,49704,58950,55882,51434,42757,48089,46755,58293,36325,57862,59923,35288,45000,42093,53693,58660,37841,35741,45472,53356,36546,40575,34346,39600,32123,59309,31012,36783,48926,45111,45046,38029,52402,49767,44537,37926,56108,35795,45119,46391,51016,33642,56335,49792,57455,40854,58576,59782,35218,38023,45145,53660,32288,30225,54530,31059,52348,52179,43315,58411,47031,45407,58251,42626,32305,55658,43667,38520,58945,53461,47607,33964,53455,55447,49889,51203,47503,53421,30777,44369,45755,57123,53790,31959,39599,56596,43054,57141
207,56945,53761,55190,31307,41907,43088,53482,46762,50619,51287,44419,44043,55802,34065,33395,34783,57756,38601,54836,57041,48999,54693,55939,33662,53658,35536,42008,43529,51513,41135,34651,59916,37964,56068,45813,36884,38667,33182,40814,51038,52731,32427,45015,59464,53235,46107,54658,38019,54804,38519,41221,39676,52583,44571,40835,55800,44757,52923,38451,48619,39020,49478,31171,54947,34588,34850,47097,39451,30850,37242,58841,42152,48466,41885,53389,39542,40048,53456,35187,48600,50771,39985,45574,53366,44413,52061,39662,35060,54370,56384,52776,34212,34801,49904,39579,58152,42590,38431,50865,37468,30917,57882,36935
208,49111,39927,34861,49144,30395,38500,41932,53630,46665,54427,58515,46935,43298,45629,50265,59491,35583,41279,51097,35107,49239,57938,46419,40298,47148,42267,42385,58357,45900,51246,35541,58533,47210,45795,35747,45859,59397,42447,30466,51913,32121,41218,37367,40135,36764,37350,34918,39119,49943,55493,53880,55862,33918,51299,36453,41681,46344,45051,48658,59907,50926,59697,30399,57524,54453,57713,56833,55660,55810,47174,59430,37483,54293,36636,41913,51765,31076,43057,50525,33238,40797,46627,32201,38895,48130,47522,57741,54289,47620,58593,32603,56146,31834,44635,48569,47135,38125,38018,38390,56124,54229,35986,52600
209,51325,58099,38031,37482,52598,53507,44944,35814,31318,49960,38708,48087,39092,32993,54350,36226,54029,57220,32086,59692,59593,34343,47123,39920,31994,36806,37457,37993,49191,54958,49047,45639,45213,33220,47594,58889,55605,31673,40448,55887,50771,32393,36436,45672,33814,44480,32732,45598,36468,33272,47772,49312,37044,49604,45965,39829,48655,30314,49061,44082,58217,59654,33654,53592,59049,44504,55473,51057,36383,49298,56403,50805,50133,54757,44950,30016,38249,54725,43342,49705,38871,46141,50680,35784,40768,46622,45836,46849,39298,51144,39818,38657,58418,47438,38159,41178,39020,52211,48391,46484,40118,50510,44419
210,33652,54792,35969,45977,30213,40459,59273,46696,45417,46245,35345,35858,32148,54918,44156,52052,39982,33098,58246,44522,41220,50902,52510,47648,56953,35985,36343,55519,33562,54997,37595,36986,40066,46442,40006,40486,55114,47380,45462,33372,52437,39832,49972,36890,48710,52016,35065,40609,35124,36288,55113,42983,55749,35628,57930,35175,49992,51711,35148,40671,46923,45524,51413,49504,55845,43661,55551,53804,38827,37494,38613,45465,58057,57342,39948,42150,34750,40034,40935,53812,41597,57172,54419,40333,44736,40093,43936,48457,42895,54991,43668,30185,54976,43240,31812,43395,41587,51161,56390,34585,44971,55134,38985
211,30638,56821,53079,36626,36835,51694,53483,38386,39659,57281,42238,30775,40546,44008,55916,42530,40672,48286,48349,54216,36535,56131,37044,50236,46480,44421,58062,38977,33500,32438,37967,35256,40665,53686,45718,53634,49429,45396,31507,55599,51607,42781,52537,59782,53150,45959,38186,39179,49880,49205,42288,31943,33323,31838,50959,41229,39045,47625,42106,44356,39313,33638,45461,34400,58863,54570,32424,40634,55403,54000,43558,57011,34973,58637,34928,49326,39792,48811,36553,48410,32883,44360,38035,40742,48767,47910,54995,51649,38543,48241,47400,56781,39549,52595,30716,34602,55300,55228,32228,58531,55752,52913,53311
212,54217,40287,57965,41836,59658,55319,44609,54486,58986,37038,36033,40527,45346,37460,45099,41868,40912,36520,52205,53070,38487,38367,49779,54499,30758,34596,33905,51044,43460,44002,42986,56413,45936,56152,31573,57252,47314,31975,59916,46785,42238,30530,48537,44326,31051,46522,58609,56157,40717,55891,47655,46122,39261,48835,40936,50787,32199,54065,32475,48523,33019,48294,55578,33680,47424,35184,56168,46826,57731,57901,32874,48806,45350,49989,51304,36255,54638,32394,55136,52411,44121,56796,39072,45260,44787,59142,58853,54213,34987,51313,40827,32392,35953,51228,48848,41134,44878,47292,55595,52694,54230,56876,44168
213,59143,30703,43155,48833,39627,30208,50437,57139,42777,30618,30279,37380,40563,43996,34931,38482,58035,37303,49148,52103,55158,40702,47444,44999,51417,51803,36564,55228,56919,48823,41621,59269,58846,53425,58417,48902,35000,36188,55329,34858,36754,40108,35950,33306,30859,47479,49723,57679,31292,55541,34172,47697,41420,32269,40730,58526,40332,37540,51566,36842,36609,39926,35350,43902,38882,37634,37118,55308,41643,30894,34499,58758,59454,44406,34034,57333,42291,30833,44547,58427,54377,57990,54245,36834,42465,31612,44641,44370,43080,36508,36738,55263,42468,49340,56689,34084,33042,35737,46603,59926,48949,53741,46924
214,33987,35337,54792,36869,33943,46027,54269,49819,41743,54565,40383,43602,36258,36892,32975,56207,46610,41791,45662,38365,46670,33669,44973,30529,30237,42452,56326,43763,43117,58098,33278,41622,41809,40157,57411,32139,44226,57780,51364,39853,37515,52977,32767,51313,51088,56547,42769,58702,45445,30519,39001,53908,51212,59403,40592,31486,34611,57768,38159,35811,48500,30303,34192,46994,35103,34594,52776,45394,54978,31277,32004,49536,56292,36875,58388,54243,51658,39603,42179,50236,43594,56976,35160,43737,35649,35722,46993,34960,54312,56522,56552,51910,35951,41962,58805,33584,55773,35320,30982,46303,36687,40029,43226
215,50490,42228,59785,57571,38689,50378,40520,30933,55666,30846,40865,30933,59124,45417,31121,54082,58574,34729,59936,43358,31523,47677,42354,54985,49611,53675,47209,35562,35182,33280,30489,41425,59399,37297,33018,43758,32173,33683,45587,45218,43601,58054,59430,47587,44431,34404,58079,49767,56523,50868,30023,40204,45605,45384,59476,59585,38416,34200,40580,51508,47694,41979,50106,51903,53472,33158,45656,46148,54534,57233,57917,48718,36431,34123,37186,46866,34253,56392,34672,37390,51600,32693,54352,33106,53503,43232,39250,59062,50152,33448,38184,37412,38213,36049,53921,51606,39866,40768,53280,45143,51900,49358,47036
216,46937,48912,58953,38740,54900,59475,34315,40746,43828,42280,51666,34758,48984,54130,57877,31121,54508,59688,56206,42616,50705,31573,56024,36484,35969,30469,34684,50795,31117,57373,56043,37793,35304,43001,40568,30383,48746,45754,45854,58104,41268,36152,50601,58492,56771,48913,43292,44814,37039,44850,50359,38611,47887,44413,33860,54410,39152,51478,55182,46858,41054,41051,59246,36105,38365,41173,56443,58572,45969,55297,47986,44952,51733,33162,51889,58056,41218,55010,47008,38613,32068,55623,41974,43976,51046,30832,47803,34136,33099,37442,44989,57199,33641,33941,48037,53353,39689,34138,58616,41390,40060,44829,44292
217,48130,32718,58408,46538,35983,43027,56870,59020,46741,36385,34643,57525,52301,37269,55425,30547,36510,54032,54398,41597,47222,49691,55556,34973,48444,58178,47385,47204,31539,56222,47470,41883,47676,37550,52730,47395,35464,42270,35201,33281,52295,35427,50804,50785,58145,50256,37414,57631,54612,53464,34982,47721,49977,43894,58124,36625,39123,31602,43135,39715,42772,59522,47096,43803,59286,45615,45335,40548,34460,53643,39830,30011,32453,38235,53210,48211,51892,40210,36840,54034,50090,49463,32189,31940,54745,43447,34597,34711,45759,56949,35251,55054,56443,37945,42820,55765,35224,51170,43730,42812,49379,36336,38145
218,57339,41482,32311,37415,39051,34601,59249,43154,34045,53788,54237,49199,52030,34975,36744,44528,34666,52027,39026,54922,40730,30352,50865,33843,47059,40196,47178,33362,55285,50596,49609,45437,37608,51640,44361,39791,56943,34091,47735,54343,49989,44888,35035,32306,58843,54715,59835,53593,41186,58679,38916,31342,42501,57458,59200,38370,33697,50542,45287,43956,49168,35519,58712,53257,52657,58360,56032,45967,54853,39538,37360,47132,33376,32902,53978,49769,49629,58347,41880,37906,58487,57851,51787,46204,57417,52989,44171,43817,31856,50907,33446,58349,55229,39181,57601,53725,54000,39039,59646,38246,50980,46640,40775
219,43750,51855,57403,38232,41687,32722,30423,33313,53366,56410,45910,37954,49194,46219,37254,49368,44213,51811,38708,33406,55589,57074,53217,45986,48372,49878,57440,48534,42314,49877,47005,58521,51874,42536,31379,49715,33532,49344,57466,56004,51059,33230,48862,33110,33849,55035,37818,41819,49009,52040,53242,59615,49785,43822,56715,42902,53536,54389,31306,41380,51203,55825,44425,57925,45097,48787,58292,47129,31221,43064,56645,56385,50582,54392,55481,44149,51924,59756,30840,37079,48577,35922,30791,50660,40779,33237,39577,43505,56276,30929,53889,44962,57834,59194,38307,41750,56816,52380,41273,41546,38149,39064,44614
220,55680,31566,40633,45014,52908,50801,38623,55185,56006,35262,36860,48300,55257,58294,47933,51243,40547,54271,43150,54684,41420,55590,56721,35637,57679,46378,58070,32912,40936,41527,50198,47636,54243,56383,57401,37457,40372,57154,40021,33319,59955,53656,32963,50953,43305,40253,50375,46292,50954,36101,54791,42540,36624,38673,58048,53179,45906,41488,41042,56407,44344,59352,41844,54732,35217,35522,40576,30521,33652,36219,49065,40175,59780,46584,52945,51047,48365,39706,54797,48347,47637,35829,43040,50266,52794,32488,36508,33059,32966,53319,49594,59972,58735,51731,43259,57925,38630,34776,53458,41146,47459,41593,43000
221,34359,42623,33395,57689,54126,56691,58719,59079,56164,39630,50100,48681,32693,40611,37367,44501,57070,31336,38057,47956,35079,51873,38971,30863,46203,37355,57303,52776,37175,38039,58676,37400,44429,51230,56592,37076,34763,30406,39725,37984,30680,58099,50061,45835,57457,44383,43583,48229,48062,48615,36299,43511,36096,57784,46992,49034,43094,50553,48856,59117,59567,42684,54470,38568,53158,56109,41926,56326,56270,38636,44133,42131,41944,59492,37690,40490,47706,41700,32524,52714,34407,40540,58178,57113,53017,38090,56068,47638,48971,34219,33166,55697,46628,53211,45588,47542,40272,33434,56452,57075,49794,37465,53596
222,41414,53513,53007,51134,48155,56905,37338,45246,38818,48817,57414,31743,45081,50277,44348,46290,49367,44292,32118,35614,30724,48348,44695,48317,51308,31885,59354,41390,45618,58428,53144,34845,32089,52348,41613,32143,53555,39046,48669,38257,59377,53847,30903,53383,49586,46082,44117,53075,55046,34369,42984,37051,51685,44814,40152,47642,52846,52107,39983,40830,37620,48673,56162,58703,46644,43341,34726,55110,47682,52325,49230,40304,58270,30222,49975,31735,53334,54722,41742,49249,33921,55382,32326,50114,32084,47359,43556,53933,35282,54004,36377,38152,49710,55353,54865,35876,57385,35938,30966,51279,46219,53876,33915
223,40872,32919,33085,43223,48808,52968,52457,42695,56375,43355,42494,52820,45545,34538,57763,41249,35996,33141,40197,41637,35813,53175,44102,58805,38257,46373,32973,36047,38536,43153,36573,37426,41508,51208,50742,32672,41131,44802,54635,33081,47166,38446,30668,58812,49862,31995,48255,31938,52371,42227,33129,35521,30056,47338,30412,30152,40710,42607,40035,30906,56215,59659,48614,48460,42282,58159,32273,35648,36176,50856,50344,46325,35956,47537,37155,41313,33177,58576,52386,59904,35068,49651,42260,48808,35797,59210,44440,53146,57720,58825,55296,35816,46624,34877,56684,56836,44585,30994,50384,31270,47615,59105,56006
224,33941,56450,40212,39549,33531,41437,52381,35911,49336,46989,35484,59498,33267,46307,36329,49775,35087,50093,41055,44898,51577,47956,57255,42741,55692,44677,33813,51912,48168,32145,41086,38068,41983,34632,37846,56790,46081,36171,56019,43247,31362,41741,31920,45742,56571,57643,59808,51615,53187,54727,57494,49370,33236,57779,47034,32980,51741,51456,40503,59880,47279,48448,48844,53009,47430,47094,42916,54802,47903,51076,36584,39258,40496,34439,44676,55019,36489,39599,50523,43969,43246,44258,42355,32699,46071,30780,46096,33418,40535,48391,45863,49977,42740,40023,46305,55767,55255,39410,55258,52415,52901,31806,47286
225,57238,31364,36162,32922,40063,59232,49250,54505,59500,48719,47786,35680,51002,40277,54223,31571,47507,30916,31546,39926,42612,36168,41526,47621,31718,56992,57046,52418,58629,44214,54200,46658,47169,57827,35842,46670,42151,52319,52910,31465,59840,37028,33232,44982,36085,59240,37260,53344,40495,32390,53397,36671,46229,36774,48715,50985,50087,30510,31482,42500,36751,59501,52589,33811,39517,30155,59635,37877,51613,56661,59990,57240,40838,35801,42776,57085,37483,42182,57452,43171,31466,35109,34642,49619,38066,50373,51906,38460,58899,43855,52295,48695,53270,58303,59559,50519,40149,36713,58792,51408,54138,59941,38933
226,43408,52619,30335,43627,56986,43554,42357,39112,57611,59526,36209,56762,55533,45997,38304,49665,30341,50530,52692,42958,31369,52806,55137,44717,34223,51723,52593,37306,32310,50892,33748,33777,35207,59563,55925,46008,32179,36008,47594,40727,35484,54251,38404,52311,53429,52774,43048,39332,47572,39386,39329,58033,48681,38568,33555,54936,33912,42940,56964,59019,58967,36623,32834,48178,57736,46317,36579,34165,46981,31169,45366,45689,33582,33650,37492,31246,57298,42716,36044,32739,54986,52728,56424,32208,37921,44285,50162,42153,44355,54194,34677,44484,49562,55202,31345,51721,46502,55126,36192,55183,36895,53753,40417
227,31433,48638,30465,35004,41185,58163,38218,35751,41472,45139,36574,59542,51107,31849,42822,42452,35016,39561,46567,32085,37380,36028,50552,36368,41006,51561,53631,44380,30829,58551,44435,32273,57637,38053,49715,47319,39430,48246,35278,34697,47928,40405,31858,33649,52438,32134,43432,46975,47507,30572,50269,53608,35567,53726,40540,42136,31259,34701,59540,33401,52423,37656,30193,42491,30112,48438,31914,56663,42698,55188,48577,33920,58082,37357,54974,50587,31153,48469,47877,32422,30648,51261,57000,59845,45611,48726,51128,42650,39255,52466,50186,42673,44734,59826,54512,37787,52376,46074,50073,38193,41309,50863,44908
228,45700,59444,35018,44883,47578,58817,41800,37334,34731,39399,50876,53952,35713,42728,38428,58899,35253,42061,54248,30686,44147,56393,39825,34718,31394,45071,43447,53287,58829,47743,57907,37437,43180,34096,57529,50529,41565,36819,43297,43799,58954,43688,45092,54033,44821,44545,42728,45188,41913,41069,40682,51802,43070,34361,53701,47364,36747,38061,37109,53350,36257,48624,36376,58626,53897,51604,55694,50279,41908,59502,45183,47963,58260,55033,55954,43376,42281,51102,40056,36996,42872,34631,45408,33560,47787,51372,44821,39840,59644,57292,55381,58511,50433,43504,31667,36534,37116,41065,48077,59161,35135,51615,42592
229,46957,44148,35908,44515,30781,52739,36765,42647,48592,51856,35647,38956,54444,52302,48460,55206,35107,51012,43168,48843,55619,56241,36481,34937,43477,40370,45354,38051,58443,54198,34278,54989,45947,40361,50000,55014,50064,47386,54094,50581,58702,31156,52157,33180,55787,32141,32809,30703,30284,58254,58490,31728,40862,57938,32947,40266,59550,41688,36652,54365,34934,36979,40078,57547,32163,41892,50422,59794,40338,49118,59639,57140,44634,45567,41095,53055,35741,39494,39936,33325,56290,48411,35236,59517,58854,34981,35349,43604,33881,47442,59826,50260,43424,35186,48404,48098,50600,45386,52933,39215,52608,57787,59610
230,38172,33714,51753,34805,59792,44578,33180,54761,31290,34443,58843,42482,45493,42431,45626,35585,55137,30653,49207,52548,56802,41874,44448,49165,48740,35958,44658,59294,30650,46114,52012,48572,41266,59019,41133,32785,59048,42123,32257,35807,34421,50448,39833,52196,42898,34898,33636,55918,51918,36459,50782,40508,39579,53311,55977,55774,32722,41623,49752,56192,46211,30522,50377,59197,49343,43688,35539,41967,57893,38280,36292,46823,39183,47053,59631,30768,46043,40438,59681,35468,31704,51279,37825,52954,40047,38621,44710,44186,41059,31325,38940,54575,54895,51518,45010,51607,32629,40909,48064,31028,34281,58575,50452
231,30349,54072,48797,30629,39919,42473,36541,59639,45404,42452,42726,31179,52783,52016,38856,52834,42292,40998,42019,56317,46796,57971,55694,43910,43342,53176,41210,34336,41345,53564,38571,48100,36321,46017,39228,38738,32729,59928,44741,52013,32778,56393,51830,59928,40440,58228,46672,59354,33719,30753,56566,34211,56418,54971,33507,37961,32438,35803,42235,32128,35046,48740,56262,37764,55522,32863,58301,32471,30316,53694,30440,54133,56443,41178,58513,59783,50232,32306,35119,49095,50516,58552,45098,50676,58619,40842,55759,51788,33467,50072,33996,31840,53073,34545,36537,54447,32659,36080,33004,53535,33001,30125,44187
232,55938,52465,37637,36888,31638,53493,32602,42677,40499,50494,47345,36312,45599,56789,36465,53207,46230,49839,53143,36096,45375,39439,53971,52156,49392,58344,58209,32007,44500,36059,46632,30206,32606,35762,36478,38626,34715,58776,47760,48855,36204,52936,34063,53031,54958,32483,36166,36129,57807,40531,54781,37461,35322,42932,50817,57395,49408,39722,49711,43509,46602,50991,39352,37151,43976,38223,57016,41297,54099,37889,47385,30228,51457,59181,52397,38246,39222,54716,35284,32118,32019,32057,46184,41279,59579,54016,31979,50311,54761,56794,44093,32619,52086,55048,59446,53465,44612,30393,54388,52102,32891,40433,49272
233,55276,59965,41844,52874,52317,49841,52223,32158,48651,38599,53827,57516,40455,44771,41734,54320,56573,45743,42138,46374,39838,55015,46026,40271,47888,54411,36235,37474,49242,35588,31399,52638,41563,43426,45235,58835,45127,40628,56091,57737,43213,45192,58464,59461,45217,44816,35003,34655,54178,54594,42634,43749,30802,58618,34568,55829,40378,42499,58516,50715,34895,43088,41983,30457,44233,55931,56784,51684,59666,35661,34949,49429,36026,37110,33107,30537,42821,45475,34911,38876,41053,36480,30710,46296,42852,35187,39945,57190,57977,48000,39098,37462,36224,45942,49884,53715,46355,44183,44257,57905,35237,45969,51816
234,31958,41579,33473,32192,40593,53134,45620,49916,39480,34635,37705,46998,46194,56333,37091,43642,46072,30424,40092,50693,35197,41094,50658,40178,52415,50266,44057,50041,33992,49631,34241,47355,39237,41177,53748,42234,56447,52561,58314,34198,42109,48524,45516,32068,30580,44649,42124,43664,38064,36863,40688,52553,37649,59823,58569,59574,40241,50770,59551,45603,55782,39192,48186,41165,48914,56011,40848,52882,36369,59552,34165,40545,55611,50731,48752,59864,37501,53203,49426,49968,37766,56650,56858,38162,46010,48458,45392,59181,30635,40271,46743,58859,33132,42587,54582,34861,50434,40539,32664,47341,46087,45161,49745
235,59505,59193,53849,38716,32193,44728,42765,55474,36330,55928,55229,39050,53327,34688,41920,57779,55485,31934,45523,38080,37318,50744,30100,40722,41670,57028,50337,45812,48411,34788,55679,38937,40486,45882,40294,49817,58941,47573,36555,57005,56565,51162,36166,49581,49827,33944,39686,54032,31984,54100,58992,36387,47154,56176,46519,39255,38133,55909,42321,43860,52958,56823,57941,30357,39770,38552,36692,34720,39702,30828,30944,51352,51102,54981,43809,32579,42079,45235,55421,59812,34837,44636,50509,42518,48194,35143,49459,44553,54853,40292,33530,38963,44940,39042,36480,53143,49875,44854,39331,35337,49217,34211,40577
236,30555,34060,31717,58434,40699,48106,45633,42085,34644,40330,57256,53609,42288,48026,30834,50607,44229,51178,40613,42960,35832,40702,50089,57396,54921,31131,51090,39270,40617,48534,54788,48629,31290,58942,46767,31830,53683,53503,53385,34321,46275,32093,32224,34584,34966,33350,47130,35353,53391,37700,33010,54728,41806,41700,41080,32659,43521,41258,54603,32279,46136,43125,47862,32036,47192,43643,51031,55877,42975,52760,35078,47960,56963,32931,56685,36791,44696,35212,33776,54994,59865,58464,38544,37451,37840,31851,51127,52397,48274,30793,31719,51066,57619,52848,37389,45685,31389,31382,37176,54855,37623,35001,58523
237,34511,46403,40468,40582,42698,54771,50785,51963,42969,30630,46719,55085,39490,46129,30770,51942,53420,52843,43596,48023,32226,31314,36557,49322,31179,36843,37520,49095,46104,30234,41448,52997,32641,49057,58889,42062,46683,59444,57165,35379,43014,36972,34989,47571,30240,59989,50567,54387,50407,39221,38704,48227,42265,46740,42727,35238,57355,36605,54712,49910,38397,40960,36415,40717,59423,38530,42865,33904,51314,39351,44799,30944,44599,49771,51345,52015,46770,55231,43293,36704,36056,33692,31365,42696,56366,33497,54340,58646,36736,36558,54895,48684,54107,54486,39784,57293,52601,52092,37023,59053,49439,56799,39940
238,41827,45197,31781,51228,50516,37530,48574,59170,58979,57641,38268,37104,46747,30780,40154,30405,37091,57183,35928,58192,40942,36761,46370,53591,42732,53591,40726,45003,42804,49720,54702,35415,46111,45734,48377,49553,39350,56050,51857,58093,38143,32545,50197,33514,58980,30008,57940,31022,50292,31639,58087,30367,38986,30000,39943,44583,42498,53879,48615,35226,33186,31754,42060,37055,51160,36251,43866,54308,58719,42216,32493,39174,43680,51418,30733,39747,55245,31146,59442,33934,39897,34647,38608,44972,59077,56232,59968,36706,33942,50863,54387,52342,55977,30995,58845,45614,35720,30470,33689,32821,53750,37694,44917
239,58501,59046,48998,52771,48266,38950,38849,30739,53031,48455,45719,32073,53967,52668,35023,37060,32135,43026,52217,42367,30979,31217,46299,44171,57212,45260,43514,35735,30434,48899,59406,31442,51515,32064,55216,58717,39202,53262,39226,53555,45701,36642,56278,38758,30799,51995,38911,58573,36162,37694,52599,44679,56553,30063,51305,31445,58623,48455,57374,58082,44265,48315,53034,46008,55951,37586,53447,57802,54331,31549,39388,41928,32897,49596,42035,44950,56893,45482,47845,35370,42231,51581,59550,42165,53796,48055,47719,34774,40509,54090,50949,41363,43336,35700,49012,43165,42193,45318,41384,55143,39582,34837,56680
